ndwi,ndvi,lai,soil_moisture_pct,temp_celsius,rainfall_mm,label,label_name
-0.595577512287788,0.15210472588810847,1.873317534291789,16.65319739645861,44.37060636155746,4.926235587237357,0,irrigate_now
-0.55157914143418,0.49140417994320995,2.53571310739676,13.413528821537753,43.87050237395994,3.770169545620802,0,irrigate_now
-0.37064191929541684,0.40402384054114715,2.693406643139539,9.043541476540147,34.483680618066245,0.47408887581029013,0,irrigate_now
-0.5620922325083352,0.24255733405546387,1.5901781414474483,7.7100669227138265,33.831900434452415,2.27858172743768,0,irrigate_now
-0.44712804275218765,0.7351074939445098,2.9891287550252956,9.633188121895339,41.8121539205011,4.6211891621042165,0,irrigate_now
-0.5510594656272584,0.40324728120022624,2.0951251269725937,11.418117255734519,30.1335879982746,4.079860538890475,0,irrigate_now
-0.5665322035338292,0.6410709443378272,3.110045079229315,19.932208968826384,32.319096266123964,2.576964856966235,0,irrigate_now
-0.5216673777426573,0.6806704745677398,2.212899907817456,8.784837868146042,36.76085705086206,4.214823688900592,0,irrigate_now
-0.5736628122843472,0.5047509769611265,2.4134655617000385,13.919267796365743,42.44661962136139,4.714450306678463,0,irrigate_now
-0.46039924142591676,0.45144461076952136,3.754058138748777,11.842205764975995,40.02090436048444,1.1141747460344353,0,irrigate_now
-0.580831395420197,0.282748831813593,3.373685081107663,19.23881194725184,42.426570041155834,1.5013837527359315,0,irrigate_now
-0.40936997590292135,0.7789520110629625,0.7617122377278165,6.618503617238374,36.57262010761465,2.6840962103001162,0,irrigate_now
-0.36285546640099076,0.40856558169862367,1.8487020629455355,6.816927756086319,34.6801607354001,3.893939580326254,0,irrigate_now
-0.59836171649045,0.6672789010861744,4.55613009728931,16.236254620039496,39.40322704845725,1.6672766413612061,0,irrigate_now
-0.4718295802353388,0.7168307785050966,2.585866590947489,19.54604123431144,44.14594510666384,4.114774377032295,0,irrigate_now
-0.32967304150206156,0.7003578304233966,4.512947636004466,15.244658518638815,31.38024876811007,4.8260848833032925,0,irrigate_now
-0.499916070370781,0.6543326314349708,3.4920333750762396,11.598492643750332,43.39589868654086,2.0028687538838605,0,irrigate_now
-0.4880135508971524,0.4239077636687607,3.758318466480989,5.475332743119795,34.51768076439324,2.313632568369207,0,irrigate_now
-0.5341806694544166,0.14235809293880297,3.674223747502242,16.59181708807191,35.68410017617475,0.20798034693560397,0,irrigate_now
-0.34395912381246424,0.5195232787312904,3.794138111860056,12.315827947717477,39.82611649501783,3.654284354073058,0,irrigate_now
-0.3713154946266427,0.35594648163542975,1.5941396737235418,13.837272958469164,43.54354854979181,4.8496242231911015,0,irrigate_now
-0.4927011734705373,0.2557761289815019,3.5180030569423533,6.684660936084503,32.59400054937496,3.9006113653049406,0,irrigate_now
-0.32309092803758593,0.10652785418242348,4.8116937422948745,19.454772726182707,41.102916286944264,0.4202511613190113,0,irrigate_now
-0.47542785936638204,0.7696798448627346,1.2386362712512666,15.500682118692636,31.91599922890431,2.3617352663093927,0,irrigate_now
-0.30957033187845323,0.25954031873703653,1.937062165871558,19.570688228870157,43.62047978466982,3.674207454260321,0,irrigate_now
-0.3083050714027145,0.2505672352196204,3.9187708673570754,18.397225445233317,30.72847847340175,4.0891638937073695,0,irrigate_now
-0.4195329712666176,0.7720227188283549,0.7286679906095987,19.341514439546927,32.407822283336515,2.421035236593458,0,irrigate_now
-0.3361519425161552,0.7750590184462451,3.2813785270010336,17.216677134440843,33.84845279342431,0.12553319752588665,0,irrigate_now
-0.5331220527838353,0.7483923763401092,1.9440665028871917,15.12909796930437,43.13556495433943,1.9744912417057825,0,irrigate_now
-0.5075186251894349,0.4095914446867307,4.612099408326581,12.632663642087271,37.0238542111219,1.3866769361153775,0,irrigate_now
-0.3472303267494289,0.5537199934269268,1.6270761602136137,19.9812426748935,33.58222615519769,0.28853348107629906,0,irrigate_now
-0.5768120884457745,0.1675409749346854,2.6795473172455044,18.724746427741437,40.471826695397674,4.251773913868016,0,irrigate_now
-0.5486187149238818,0.27603613650964426,1.6512039048497074,11.566680186880353,34.557589612300134,2.9355810720923365,0,irrigate_now
-0.5950267584943235,0.23078109466295482,4.852033288306856,11.131494294732919,38.74093738875466,4.340477344151613,0,irrigate_now
-0.5412930039691164,0.3903477229136634,1.2996260998223108,17.15023548985682,41.41867803582349,3.810055488076405,0,irrigate_now
-0.3012336279407817,0.20168707354898952,1.951451338035777,16.714058926972463,36.77590375936719,0.6332640285489755,0,irrigate_now
-0.36358830766565575,0.7611146983670275,3.1518866503661913,12.900478068688798,37.84348625607381,0.35712576466432167,0,irrigate_now
-0.5551962285166266,0.7934731844780658,2.368306111542213,17.742891151462267,42.151291255873936,3.1379288316532588,0,irrigate_now
-0.3122822178984859,0.48138502010556017,2.3395811825416803,8.5720585316614,38.12573963914523,1.344290417094276,0,irrigate_now
-0.4506761511852768,0.15685111879964447,3.8434426466343043,14.372062200871477,40.59784444740626,4.402288007257426,0,irrigate_now
-0.4722430344570223,0.42302279031518086,1.1192412742788265,5.925036989220766,39.71170220282727,0.23565762065652918,0,irrigate_now
-0.48780107813169143,0.10235650385012232,4.822507507557163,6.242643477312431,44.941910220394206,2.7775147576590653,0,irrigate_now
-0.5283132450163548,0.7461256179532747,4.345290010268177,18.666485552129863,38.16554976851073,0.3735108044801372,0,irrigate_now
-0.5734683217389607,0.7130787932200606,2.4547876213154796,18.449296815689827,34.92231929214638,3.220619600720511,0,irrigate_now
-0.3579036155233425,0.5309220566354945,1.5417997000017412,15.975274130777315,33.937573038310724,3.620337406988509,0,irrigate_now
-0.35921404426469067,0.23110793339791427,3.562116179798171,6.742027821493848,35.834798812071014,2.8164643363551534,0,irrigate_now
-0.41555551420330916,0.6640018655018353,1.7604331036765541,16.643052009009978,38.11945093383257,0.6176196931094013,0,irrigate_now
-0.3473954493907354,0.30965400329961956,1.2227909333991913,17.681719074997936,31.051376673004,2.8748822095579296,0,irrigate_now
-0.572571569880036,0.5746884807239024,3.2629433320923105,15.208922669308999,43.14840752794642,1.891403463645659,0,irrigate_now
-0.32931912521262674,0.1789298915449853,2.354925031332995,5.553880532691963,38.9098952803286,0.161878183196828,0,irrigate_now
-0.42976965857272076,0.7210027654682805,2.899780662509289,9.610974747245471,38.818408623261504,4.728109055574416,0,irrigate_now
-0.3707486920036219,0.4338157304692136,3.415657408517295,11.574098992201485,33.0029882497577,0.4432542024706132,0,irrigate_now
-0.5066290452163145,0.28012665913896573,1.0884164015116387,16.675741969043457,33.2853389769339,3.3948645600285317,0,irrigate_now
-0.4158155829919443,0.3253706858762675,4.553852571199722,15.324724959446543,36.776555359922185,2.5685651596347183,0,irrigate_now
-0.31535760719936184,0.5630799081415863,4.75165936659106,19.68915901917463,38.12261079510665,1.5364147278338587,0,irrigate_now
-0.5054721432100375,0.5235252844586389,2.4782768146388703,13.384108848235183,43.25657225267766,2.1334805935677528,0,irrigate_now
-0.5179729059006997,0.7793984947103458,4.20940977414325,5.119728175153097,39.23339377027993,4.152711269517307,0,irrigate_now
-0.35691323092471683,0.3702473783522624,2.9968350893867335,18.977761703387376,31.47942035580369,4.826577128594866,0,irrigate_now
-0.30446187921525003,0.41788468820383584,2.7345503791146095,16.836263718968027,36.530503994817856,1.4665531826111522,0,irrigate_now
-0.44166257833537004,0.7943209433560179,2.4082256082386335,5.801676042508502,43.91049876055659,3.6213573033000177,0,irrigate_now
-0.5130171249408197,0.7969728036336494,3.974568597743161,8.330789272619036,33.74492211224011,0.337225240886303,0,irrigate_now
-0.39092503640958637,0.25493156883940216,3.807218368172012,9.545246852166144,40.18891983981521,2.4070633738009555,0,irrigate_now
-0.317203220168888,0.7253936924339365,1.3574882405737358,15.194575490862366,34.44968865121333,0.5226006684686413,0,irrigate_now
-0.5086260006383894,0.7739993722646106,3.921738595479459,19.576674938095707,37.81572394174436,3.903898993961225,0,irrigate_now
-0.433953914635884,0.4510829517605309,3.195155507049736,5.0526275700716505,33.98622536254506,1.0164678212083078,0,irrigate_now
-0.5178572715583046,0.20224488045488676,3.7414773559827474,14.354416242767986,36.34012231442414,1.7667392960266275,0,irrigate_now
-0.3578306124958941,0.3648803928336497,4.45169622002272,12.590948741547898,35.52377448299214,4.295001414716852,0,irrigate_now
-0.4487403904612325,0.5289727316777587,1.7839558682148258,8.12010646182511,32.207326982642925,0.4326468569888975,0,irrigate_now
-0.5274907992607674,0.6865994556630199,4.377743806918647,16.048319630032868,34.05222410564915,3.3048646647267095,0,irrigate_now
-0.5308937820255211,0.7210476951291878,0.6840215717093662,14.341431709523604,44.77838501588109,4.135439387292225,0,irrigate_now
-0.37150136511189047,0.6391917222397149,4.975679102182457,15.370443405676866,41.55286945668811,1.7580039233416351,0,irrigate_now
-0.415823444119949,0.7790458102796696,4.550628797715651,10.053845242397536,38.51430341194243,3.9063687724672453,0,irrigate_now
-0.3270939171084708,0.5056372998501633,2.6677234366364675,8.654003954848388,41.57387032264412,1.8954126066691435,0,irrigate_now
-0.3873061080875425,0.177752405251153,0.9820464422374275,11.044896335176066,31.78584486829781,0.16259937966080884,0,irrigate_now
-0.4401080485209684,0.18870988127798272,3.253361000997254,15.078540229756024,38.96610117386868,0.7354702569843119,0,irrigate_now
-0.478775220011621,0.11172921788640805,1.161265477542747,16.32703564656476,44.93742561487117,3.667724485745298,0,irrigate_now
-0.4607609162342232,0.6923546794189321,4.2903706349913655,14.447021181374378,34.87052153191811,2.4564571127261203,0,irrigate_now
-0.4085834710504069,0.7620576195735266,2.4473382154806784,6.078453747719061,35.562934908868904,4.53550180724913,0,irrigate_now
-0.5645140053740686,0.5795016886101918,2.2325133564729684,5.5889119608066276,41.46713713245158,0.34272305763377753,0,irrigate_now
-0.4848728569393841,0.6177245730626181,1.5222654969231715,8.529878180691684,36.86918002161532,4.0943877556835595,0,irrigate_now
-0.3253828393606591,0.40045988807306765,3.073936436342299,15.839086904986665,40.345349207287406,4.37466313287059,0,irrigate_now
-0.33342780457191246,0.6674977692351676,1.1605907117375005,18.964542372325205,41.21459300079365,4.072961867816089,0,irrigate_now
-0.3366385716970849,0.45641186946291323,3.447917128059397,18.872253419267388,30.143291649254536,2.8639178384621697,0,irrigate_now
-0.4580404856778181,0.731196509021909,4.0892176824502355,19.43459067042199,30.854912767804002,2.0101442114166663,0,irrigate_now
-0.3911873333416319,0.2650696542269608,4.493782355531579,5.444911153464216,31.946711509491365,0.2568675216932209,0,irrigate_now
-0.42582427311459925,0.684237317936047,4.8864762712443,19.196969231416702,41.30284730544374,2.1868488704228577,0,irrigate_now
-0.31601506812303776,0.34506623144097104,2.516881629953452,11.399499176799676,42.20960931573697,4.588467749244441,0,irrigate_now
-0.4926953670120973,0.7288291263130682,0.7116964903790102,11.933711847983938,41.75803041170777,2.2710887911716955,0,irrigate_now
-0.4870444946850986,0.3930834728511059,3.904783781845127,11.703819377552586,43.919212833662336,2.4572791272328933,0,irrigate_now
-0.3501798642652466,0.3314765498895338,3.1429121653694643,15.979168035683578,40.002235125235416,0.11749685945231514,0,irrigate_now
-0.48121333463272786,0.5460794989490655,2.0040983118129923,19.88957263771185,33.75036059101092,1.0474080105037813,0,irrigate_now
-0.47950757731043775,0.19463032743746972,2.138284779921315,7.8989853591141435,39.1049953896869,0.7319959104306417,0,irrigate_now
-0.5866970178411419,0.2871689767051778,1.3555953073233575,5.519492270955373,38.08883040435229,2.2786009352544974,0,irrigate_now
-0.5025700156982944,0.45346289509756854,0.9118849643784463,17.50314251226441,34.43646531110543,4.866696330982958,0,irrigate_now
-0.30690680377259566,0.21706529015643974,2.7305966579775993,8.820074533206789,37.2219737725027,2.0506884363450855,0,irrigate_now
-0.4411928317518141,0.18045053908058103,3.067076563143958,8.482930677773012,43.988969951735626,0.6887463831014895,0,irrigate_now
-0.38855558273056123,0.30578361281016286,4.338991482765916,11.568450310705774,36.84737541805773,2.916560070339951,0,irrigate_now
-0.46708311391802115,0.5164332808301302,2.3847843876715453,6.218743725043293,31.301349091014444,2.9790586720948746,0,irrigate_now
-0.5970387203882317,0.6467486758336487,0.6706734118643051,8.127805823818886,39.70023147082708,4.74853473103662,0,irrigate_now
-0.548642262548098,0.5028483881596988,2.5268712743022994,11.256677903143618,39.30566529272651,2.0204876258349906,0,irrigate_now
-0.5554487612934238,0.6211102093240011,1.5738077728485715,6.335665397366835,42.71175469150085,3.715136219109202,0,irrigate_now
